compound_id,parent_scaffold,MW,LogP,PSA,Polarizability_alpha,Electrophilicity_omega,MW_norm,PSA_norm,Alpha_norm,Omega_norm,Predicted_Composite_DeltaG
VS_CANDIDATE_0037,Quinazoline_Core,360.48,5.44,99.66,109.87,5.31,-0.541090909090909,0.41885714285714276,-0.17099999999999985,0.6749999999999997,-14.833876194805192
VS_CANDIDATE_0210,Fluoronaphthalenol_Core,459.13,5.58,83.51,126.76,4.35,0.35572727272727267,-0.04257142857142843,0.3920000000000002,-0.1250000000000003,-14.82861187012987
VS_CANDIDATE_0321,Benzimidazole_Heterocycle,370.07,3.32,92.86,114.08,4.59,-0.453909090909091,0.22457142857142856,-0.030666666666666724,0.07499999999999989,-14.824151948051949
VS_CANDIDATE_0140,Triazine_Nanosheet_Binder,449.69,4.09,78.4,125.32,5.23,0.2699090909090909,-0.18857142857142842,0.34399999999999975,0.6083333333333337,-14.822106051948055
VS_CANDIDATE_0223,Fluoronaphthalenol_Core,438.25,3.55,89.92,122.22,4.01,0.16590909090909092,0.14057142857142862,0.24066666666666664,-0.40833333333333355,-14.800457766233768
VS_CANDIDATE_0060,Indole_Carboxamide,365.8,5.33,76.43,113.75,6.37,-0.4927272727272726,-0.24485714285714266,-0.041666666666666664,1.5583333333333336,-14.789781987012985
VS_CANDIDATE_0073,Indole_Carboxamide,331.6,2.84,117.23,99.72,5.22,-0.8036363636363635,0.9208571428571429,-0.5093333333333334,0.5999999999999999,-14.785722649350651
VS_CANDIDATE_0034,Quinazoline_Core,460.67,5.58,73.72,124.3,6.21,0.36972727272727285,-0.32228571428571434,0.3099999999999999,1.425,-14.782027298701298
VS_CANDIDATE_0316,Benzimidazole_Heterocycle,382.25,4.5,94.42,117.11,2.64,-0.3431818181818182,0.2691428571428572,0.07033333333333332,-1.55,-14.779572532467533
VS_CANDIDATE_0240,Fluoronaphthalenol_Core,404.21,6.14,57.95,126.48,4.63,-0.14354545454545473,-0.7728571428571428,0.3826666666666668,0.10833333333333325,-14.775473168831168
VS_CANDIDATE_0025,Quinazoline_Core,400.18,3.73,113.38,109.8,3.86,-0.1801818181818181,0.8108571428571427,-0.17333333333333342,-0.5333333333333334,-14.762090103896103
VS_CANDIDATE_0131,Triazine_Nanosheet_Binder,379.39,3.83,124.36,106.0,2.94,-0.36918181818181833,1.1245714285714286,-0.3,-1.3,-14.758347675324675
VS_CANDIDATE_0069,Indole_Carboxamide,457.2,5.64,59.17,128.55,5.72,0.3381818181818181,-0.738,0.45166666666666705,1.0166666666666666,-14.757674181818182
VS_CANDIDATE_0139,Triazine_Nanosheet_Binder,291.45,3.51,137.94,91.31,3.63,-1.1686363636363637,1.5125714285714285,-0.7896666666666666,-0.7250000000000001,-14.757155220779223
VS_CANDIDATE_0283,Sulfonamido_Biphenyl,451.73,3.63,63.12,125.66,6.2,0.28845454545454563,-0.6251428571428572,0.3553333333333332,1.416666666666667,-14.755014740259739
VS_CANDIDATE_0220,Fluoronaphthalenol_Core,442.58,6.03,81.58,124.91,3.19,0.20527272727272713,-0.09771428571428577,0.3303333333333332,-1.0916666666666668,-14.7482717012987
VS_CANDIDATE_0005,Quinazoline_Core,280.48,2.6,114.23,92.85,5.73,-1.2683636363636361,0.8351428571428573,-0.7383333333333335,1.0250000000000004,-14.746618350649351
VS_CANDIDATE_0041,Quinazoline_Core,364.79,3.52,105.76,102.57,6.36,-0.5019090909090907,0.5931428571428573,-0.41433333333333355,1.5500000000000003,-14.740865805194804
VS_CANDIDATE_0165,Tetrahydronaphthyridine,351.21,1.79,107.74,103.64,4.87,-0.6253636363636366,0.6497142857142856,-0.37866666666666665,0.30833333333333346,-14.740730207792208
VS_CANDIDATE_0213,Fluoronaphthalenol_Core,451.45,6.27,31.0,136.4,5.53,0.2859090909090908,-1.542857142857143,0.7133333333333335,0.8583333333333336,-14.738236623376622
VS_CANDIDATE_0307,Benzimidazole_Heterocycle,343.79,2.65,102.86,105.68,4.11,-0.6928181818181817,0.5102857142857142,-0.3106666666666664,-0.32499999999999973,-14.733109610389612
VS_CANDIDATE_0238,Fluoronaphthalenol_Core,467.38,5.24,65.08,127.98,5.13,0.4307272727272727,-0.5691428571428572,0.4326666666666668,0.5249999999999999,-14.732788012987013
VS_CANDIDATE_0104,Triazine_Nanosheet_Binder,325.15,5.38,138.96,93.51,3.58,-0.8622727272727275,1.541714285714286,-0.7163333333333332,-0.7666666666666666,-14.7311982987013
VS_CANDIDATE_0299,Sulfonamido_Biphenyl,332.68,5.74,114.56,102.96,3.07,-0.7938181818181818,0.8445714285714286,-0.40133333333333354,-1.1916666666666669,-14.731138038961038
VS_CANDIDATE_0209,Fluoronaphthalenol_Core,426.81,5.25,71.55,124.67,3.69,0.06190909090909093,-0.38428571428571434,0.3223333333333334,-0.675,-14.729617480519481
VS_CANDIDATE_0291,Sulfonamido_Biphenyl,410.69,4.76,58.83,124.91,4.7,-0.08463636363636366,-0.7477142857142858,0.3303333333333332,0.16666666666666682,-14.729470792207792
VS_CANDIDATE_0035,Quinazoline_Core,466.74,2.64,69.21,129.51,3.57,0.424909090909091,-0.45114285714285735,0.48366666666666636,-0.7750000000000001,-14.724212194805194
VS_CANDIDATE_0021,Quinazoline_Core,465.88,3.81,50.12,132.35,5.04,0.41709090909090907,-0.9965714285714287,0.5783333333333331,0.45000000000000007,-14.724122233766234
VS_CANDIDATE_0176,Tetrahydronaphthyridine,347.62,3.36,116.01,99.29,5.16,-0.6579999999999999,0.8860000000000001,-0.5236666666666665,0.5500000000000002,-14.720454
VS_CANDIDATE_0244,Fluoronaphthalenol_Core,404.24,3.93,91.96,116.74,3.15,-0.1432727272727272,0.19885714285714268,0.05799999999999983,-1.1250000000000002,-14.720436012987012
VS_CANDIDATE_0298,Sulfonamido_Biphenyl,377.85,6.51,56.79,120.76,5.21,-0.38318181818181796,-0.806,0.19200000000000017,0.5916666666666667,-14.719717818181817
VS_CANDIDATE_0324,Benzimidazole_Heterocycle,369.62,4.14,96.76,110.62,3.66,-0.45799999999999996,0.33600000000000013,-0.14599999999999985,-0.7,-14.719586
VS_CANDIDATE_0048,Quinazoline_Core,459.57,5.48,66.07,123.98,6.23,0.3597272727272727,-0.540857142857143,0.29933333333333345,1.441666666666667,-14.717036441558443
VS_CANDIDATE_0175,Tetrahydronaphthyridine,339.22,3.75,130.11,93.49,5.26,-0.7343636363636361,1.2888571428571431,-0.7170000000000002,0.6333333333333332,-14.71214192207792
VS_CANDIDATE_0208,Fluoronaphthalenol_Core,425.69,3.73,78.2,116.03,6.36,0.051727272727272705,-0.1942857142857142,0.03433333333333337,1.5500000000000003,-14.706058298701299
VS_CANDIDATE_0031,Quinazoline_Core,436.58,4.68,87.59,119.12,3.97,0.15072727272727257,0.0740000000000001,0.13733333333333347,-0.44166666666666654,-14.705437727272727
VS_CANDIDATE_0282,Sulfonamido_Biphenyl,379.51,6.61,87.95,115.03,3.06,-0.3680909090909092,0.08428571428571437,0.001000000000000038,-1.2,-14.70449933766234
VS_CANDIDATE_0284,Sulfonamido_Biphenyl,401.43,3.67,90.32,110.0,5.84,-0.16881818181818176,0.1519999999999998,-0.16666666666666666,1.1166666666666667,-14.684719181818181
VS_CANDIDATE_0198,Tetrahydronaphthyridine,359.92,4.36,98.94,109.38,2.67,-0.546181818181818,0.39828571428571424,-0.1873333333333335,-1.5250000000000001,-14.678562246753245
VS_CANDIDATE_0205,Fluoronaphthalenol_Core,475.17,4.19,38.74,132.0,6.05,0.5015454545454547,-1.3217142857142856,0.5666666666666667,1.2916666666666665,-14.653797974025974
VS_CANDIDATE_0257,Sulfonamido_Biphenyl,453.75,3.49,73.1,122.3,4.38,0.3068181818181818,-0.34000000000000014,0.24333333333333323,-0.10000000000000009,-14.64815681818182
VS_CANDIDATE_0110,Triazine_Nanosheet_Binder,344.96,4.54,101.39,102.63,4.24,-0.6821818181818183,0.4682857142857143,-0.4123333333333335,-0.2166666666666665,-14.647757246753246
VS_CANDIDATE_0012,Quinazoline_Core,436.77,3.95,54.49,124.71,5.18,0.1524545454545453,-0.8717142857142857,0.32366666666666644,0.5666666666666664,-14.647547883116882
VS_CANDIDATE_0030,Quinazoline_Core,391.21,3.16,97.66,109.28,3.8,-0.2617272727272729,0.3617142857142856,-0.19066666666666662,-0.5833333333333335,-14.644110844155843
VS_CANDIDATE_0125,Triazine_Nanosheet_Binder,291.11,4.8,93.54,95.0,6.38,-1.1717272727272725,0.2440000000000002,-0.6666666666666666,1.5666666666666667,-14.64347427272727
VS_CANDIDATE_0077,Indole_Carboxamide,268.15,2.48,103.68,90.03,6.09,-1.3804545454545456,0.5337142857142859,-0.8323333333333333,1.325,-14.642039116883117
VS_CANDIDATE_0058,Indole_Carboxamide,423.28,5.07,81.34,118.34,3.32,0.02981818181818157,-0.10457142857142847,0.11133333333333345,-0.9833333333333335,-14.636316961038961
VS_CANDIDATE_0258,Sulfonamido_Biphenyl,381.45,5.71,98.09,103.1,6.01,-0.3504545454545456,0.3740000000000001,-0.39666666666666683,1.2583333333333333,-14.631866545454546
VS_CANDIDATE_0345,Benzimidazole_Heterocycle,306.45,4.9,96.3,98.58,4.68,-1.0322727272727275,0.3228571428571428,-0.5473333333333333,0.14999999999999977,-14.627334012987012
VS_CANDIDATE_0281,Sulfonamido_Biphenyl,330.93,4.5,111.59,99.58,2.91,-0.8097272727272726,0.7597142857142858,-0.514,-1.325,-14.617829844155844
VS_CANDIDATE_0214,Fluoronaphthalenol_Core,451.91,5.0,65.37,124.03,4.04,0.29009090909090934,-0.5608571428571427,0.30100000000000005,-0.3833333333333333,-14.617617805194804
VS_CANDIDATE_0132,Triazine_Nanosheet_Binder,337.03,2.51,73.98,109.12,4.21,-0.7542727272727275,-0.3148571428571427,-0.19599999999999984,-0.2416666666666667,-14.613860441558442
VS_CANDIDATE_0250,Fluoronaphthalenol_Core,416.12,3.6,42.47,128.63,3.41,-0.03527272727272723,-1.215142857142857,0.4543333333333332,-0.9083333333333332,-14.612220012987011
VS_CANDIDATE_0115,Triazine_Nanosheet_Binder,344.6,4.92,90.28,104.15,4.48,-0.6854545454545452,0.15085714285714288,-0.36166666666666647,-0.016666666666666313,-14.611652831168833
VS_CANDIDATE_0199,Tetrahydronaphthyridine,341.96,2.03,63.93,109.88,5.45,-0.7094545454545457,-0.602,-0.17066666666666683,0.7916666666666669,-14.605665545454546
VS_CANDIDATE_0268,Sulfonamido_Biphenyl,430.25,3.92,83.95,116.36,3.61,0.09318181818181819,-0.02999999999999992,0.045333333333333316,-0.7416666666666668,-14.60392218181818
VS_CANDIDATE_0221,Fluoronaphthalenol_Core,299.26,5.75,99.61,93.74,5.46,-1.0976363636363637,0.4174285714285714,-0.7086666666666669,0.8,-14.590267506493506
VS_CANDIDATE_0148,Triazine_Nanosheet_Binder,321.57,5.06,122.33,94.51,2.73,-0.8948181818181818,1.0665714285714285,-0.6829999999999998,-1.475,-14.58915903896104
VS_CANDIDATE_0075,Indole_Carboxamide,339.78,4.68,94.84,97.26,6.45,-0.7292727272727275,0.28114285714285725,-0.5913333333333332,1.6250000000000002,-14.588779441558442
VS_CANDIDATE_0098,Indole_Carboxamide,379.87,5.64,79.13,108.3,5.45,-0.36481818181818176,-0.16771428571428584,-0.22333333333333344,0.7916666666666669,-14.58804361038961
VS_CANDIDATE_0126,Triazine_Nanosheet_Binder,295.93,3.95,109.3,90.75,5.1,-1.1279090909090908,0.6942857142857142,-0.8083333333333333,0.4999999999999997,-14.58101551948052
VS_CANDIDATE_0249,Fluoronaphthalenol_Core,339.31,6.3,63.22,109.59,5.04,-0.7335454545454545,-0.6222857142857143,-0.1803333333333332,0.45000000000000007,-14.578001025974025
VS_CANDIDATE_0007,Quinazoline_Core,415.0,3.86,62.37,122.55,2.63,-0.045454545454545456,-0.6465714285714287,0.2516666666666666,-1.5583333333333336,-14.577802688311689
VS_CANDIDATE_0331,Benzimidazole_Heterocycle,357.05,5.48,91.94,105.91,3.22,-0.5722727272727272,0.19828571428571423,-0.3030000000000001,-1.0666666666666667,-14.571135155844157
VS_CANDIDATE_0133,Triazine_Nanosheet_Binder,333.5,5.68,127.77,90.17,4.17,-0.7863636363636364,1.222,-0.8276666666666667,-0.2750000000000001,-14.566822636363636
VS_CANDIDATE_0239,Fluoronaphthalenol_Core,436.65,6.73,44.49,127.73,3.65,0.15136363636363614,-1.1574285714285715,0.42433333333333345,-0.7083333333333335,-14.564813220779222
VS_CANDIDATE_0052,Indole_Carboxamide,398.9,3.39,68.06,115.97,3.91,-0.19181818181818203,-0.48399999999999993,0.0323333333333333,-0.4916666666666666,-14.564779181818182
VS_CANDIDATE_0112,Triazine_Nanosheet_Binder,345.1,4.25,117.07,96.79,3.06,-0.6809090909090907,0.916285714285714,-0.6069999999999998,-1.2,-14.56165251948052
VS_CANDIDATE_0287,Sulfonamido_Biphenyl,430.69,4.21,74.32,119.49,2.73,0.09718181818181816,-0.3051428571428573,0.1496666666666665,-1.475,-14.559594467532468
VS_CANDIDATE_0313,Benzimidazole_Heterocycle,432.91,4.69,59.54,118.32,5.63,0.11736363636363659,-0.7274285714285714,0.11066666666666644,0.9416666666666667,-14.558979220779218
VS_CANDIDATE_0245,Fluoronaphthalenol_Core,379.56,5.87,92.55,102.87,5.43,-0.3676363636363636,0.21571428571428564,-0.40433333333333316,0.7749999999999998,-14.556467935064935
VS_CANDIDATE_0063,Indole_Carboxamide,359.98,5.61,75.75,106.27,5.29,-0.5456363636363635,-0.2642857142857143,-0.29100000000000015,0.6583333333333334,-14.552767935064933
VS_CANDIDATE_0013,Quinazoline_Core,304.45,4.34,74.61,99.68,5.9,-1.0504545454545455,-0.2968571428571429,-0.5106666666666665,1.166666666666667,-14.55222525974026
VS_CANDIDATE_0192,Tetrahydronaphthyridine,385.14,4.44,72.68,113.55,3.36,-0.31690909090909103,-0.3519999999999998,-0.04833333333333343,-0.9500000000000002,-14.54678309090909
VS_CANDIDATE_0332,Benzimidazole_Heterocycle,262.35,2.4,97.74,88.08,5.67,-1.433181818181818,0.3639999999999999,-0.8973333333333334,0.975,-14.538305818181817
VS_CANDIDATE_0011,Quinazoline_Core,287.0,4.86,103.12,87.48,6.21,-1.209090909090909,0.5177142857142858,-0.9173333333333332,1.425,-14.530282480519482
VS_CANDIDATE_0086,Indole_Carboxamide,357.28,3.74,87.28,101.06,5.49,-0.5701818181818185,0.06514285714285717,-0.4646666666666666,0.8250000000000002,-14.529510532467533
VS_CANDIDATE_0164,Tetrahydronaphthyridine,367.99,5.0,92.8,99.78,5.76,-0.47281818181818175,0.22285714285714278,-0.5073333333333333,1.0499999999999998,-14.527269467532468
VS_CANDIDATE_0254,Sulfonamido_Biphenyl,416.88,6.57,63.92,120.18,2.67,-0.028363636363636403,-0.6022857142857142,0.17266666666666688,-1.5250000000000001,-14.527145207792207
VS_CANDIDATE_0117,Triazine_Nanosheet_Binder,339.73,3.72,92.94,97.24,5.38,-0.7297272727272726,0.22685714285714279,-0.5920000000000002,0.7333333333333333,-14.517134558441558
VS_CANDIDATE_0081,Indole_Carboxamide,341.2,4.01,93.29,101.51,3.31,-0.7163636363636364,0.23685714285714304,-0.4496666666666665,-0.9916666666666667,-14.515888922077924
VS_CANDIDATE_0097,Indole_Carboxamide,348.04,2.61,78.35,108.51,2.52,-0.654181818181818,-0.19000000000000017,-0.21633333333333316,-1.6500000000000001,-14.515825818181817
VS_CANDIDATE_0050,Quinazoline_Core,330.54,4.62,79.89,98.46,6.27,-0.813272727272727,-0.146,-0.5513333333333336,1.4749999999999996,-14.515003727272726
VS_CANDIDATE_0312,Benzimidazole_Heterocycle,376.12,2.25,50.37,114.58,5.17,-0.3989090909090909,-0.9894285714285715,-0.014000000000000058,0.5583333333333333,-14.514134948051948
VS_CANDIDATE_0237,Fluoronaphthalenol_Core,313.18,4.93,99.18,98.13,2.61,-0.971090909090909,0.40514285714285736,-0.5623333333333335,-1.5750000000000002,-14.512667623376624
VS_CANDIDATE_0295,Sulfonamido_Biphenyl,438.98,6.64,60.33,117.98,5.06,0.17254545454545472,-0.704857142857143,0.09933333333333347,0.46666666666666634,-14.51096625974026
VS_CANDIDATE_0330,Benzimidazole_Heterocycle,317.2,2.7,105.74,94.41,3.47,-0.9345454545454547,0.5925714285714284,-0.6863333333333335,-0.8583333333333332,-14.505019311688313
VS_CANDIDATE_0114,Triazine_Nanosheet_Binder,298.75,3.78,107.55,93.06,2.93,-1.1022727272727273,0.6442857142857142,-0.7313333333333333,-1.3083333333333333,-14.504558155844155
VS_CANDIDATE_0225,Fluoronaphthalenol_Core,426.05,6.03,41.35,126.5,3.04,0.055000000000000104,-1.247142857142857,0.38333333333333336,-1.2166666666666668,-14.504069285714284
VS_CANDIDATE_0066,Indole_Carboxamide,335.78,5.56,88.07,102.37,3.19,-0.7656363636363639,0.08771428571428552,-0.4209999999999999,-1.0916666666666668,-14.504013935064934
VS_CANDIDATE_0016,Quinazoline_Core,278.34,5.63,104.38,85.6,5.99,-1.287818181818182,0.5537142857142856,-0.9800000000000002,1.241666666666667,-14.503425753246752
VS_CANDIDATE_0071,Indole_Carboxamide,264.71,3.3,104.82,87.02,4.55,-1.411727272727273,0.5662857142857141,-0.9326666666666668,0.04166666666666652,-14.502702701298702
VS_CANDIDATE_0054,Indole_Carboxamide,286.91,2.69,120.73,83.67,4.82,-1.2099090909090906,1.020857142857143,-1.0443333333333333,0.26666666666666694,-14.500640376623377
VS_CANDIDATE_0040,Quinazoline_Core,276.92,5.81,106.54,89.75,3.5,-1.3007272727272725,0.6154285714285717,-0.8416666666666667,-0.8333333333333334,-14.498946415584417
VS_CANDIDATE_0045,Quinazoline_Core,305.65,5.72,99.46,91.67,4.95,-1.0395454545454548,0.413142857142857,-0.7776666666666666,0.37500000000000017,-14.493167168831171
VS_CANDIDATE_0008,Quinazoline_Core,332.15,5.62,98.72,94.53,4.78,-0.7986363636363638,0.39199999999999996,-0.6823333333333333,0.23333333333333356,-14.482349363636363
VS_CANDIDATE_0051,Indole_Carboxamide,390.67,5.57,58.07,110.01,6.3,-0.2666363636363635,-0.7694285714285715,-0.16633333333333317,1.5,-14.48084422077922
VS_CANDIDATE_0341,Benzimidazole_Heterocycle,346.98,3.48,93.81,97.17,4.76,-0.6638181818181816,0.2517142857142858,-0.5943333333333333,0.2166666666666665,-14.470932753246752
VS_CANDIDATE_0246,Fluoronaphthalenol_Core,382.64,5.84,52.23,111.56,5.79,-0.33963636363636374,-0.9362857142857144,-0.1146666666666666,1.0750000000000002,-14.467857935064933
VS_CANDIDATE_0015,Quinazoline_Core,370.82,4.81,57.56,110.92,4.66,-0.44709090909090915,-0.7839999999999999,-0.13599999999999995,0.13333333333333347,-14.465236909090908
VS_CANDIDATE_0068,Indole_Carboxamide,340.06,4.18,103.22,91.0,5.7,-0.7267272727272727,0.5205714285714286,-0.8,1.0000000000000002,-14.45623612987013
VS_CANDIDATE_0309,Benzimidazole_Heterocycle,376.84,2.45,97.43,100.59,3.49,-0.3923636363636366,0.3551428571428573,-0.4803333333333332,-0.8416666666666666,-14.44251435064935
VS_CANDIDATE_0116,Triazine_Nanosheet_Binder,371.43,4.18,76.02,102.32,5.45,-0.44154545454545446,-0.2565714285714287,-0.4226666666666669,0.7916666666666669,-14.433316597402596
VS_CANDIDATE_0020,Quinazoline_Core,299.66,3.24,96.55,93.15,3.09,-1.0939999999999999,0.3299999999999999,-0.7283333333333332,-1.1750000000000003,-14.425514999999999
VS_CANDIDATE_0160,Tetrahydronaphthyridine,329.58,2.47,63.61,100.23,6.09,-0.8220000000000002,-0.6111428571428572,-0.4923333333333332,1.325,-14.423689285714286
VS_CANDIDATE_0039,Quinazoline_Core,332.52,2.55,109.87,88.66,4.82,-0.7952727272727275,0.7105714285714287,-0.8780000000000001,0.26666666666666694,-14.422955584415584
VS_CANDIDATE_0006,Quinazoline_Core,398.64,3.91,56.35,116.52,2.64,-0.19418181818181832,-0.8185714285714285,0.050666666666666534,-1.55,-14.41973696103896
VS_CANDIDATE_0044,Quinazoline_Core,339.78,4.78,51.88,108.44,4.27,-0.7292727272727275,-0.9462857142857142,-0.21866666666666673,-0.19166666666666704,-14.417076298701298
VS_CANDIDATE_0018,Quinazoline_Core,339.5,5.24,108.06,90.2,4.54,-0.7318181818181818,0.6588571428571429,-0.8266666666666665,0.03333333333333337,-14.414910467532467
VS_CANDIDATE_0029,Quinazoline_Core,380.74,2.41,54.91,114.88,2.52,-0.35690909090909084,-0.8597142857142858,-0.004000000000000152,-1.6500000000000001,-14.40672051948052
VS_CANDIDATE_0072,Indole_Carboxamide,378.78,3.27,73.74,108.6,2.58,-0.37472727272727296,-0.32171428571428584,-0.2133333333333335,-1.6,-14.4050007012987
VS_CANDIDATE_0346,Benzimidazole_Heterocycle,350.81,2.34,83.2,100.51,3.68,-0.629,-0.051428571428571344,-0.4829999999999998,-0.6833333333333332,-14.404871857142858
VS_CANDIDATE_0093,Indole_Carboxamide,322.5,4.57,118.72,88.08,2.9,-0.8863636363636364,0.9634285714285714,-0.8973333333333334,-1.3333333333333335,-14.403678779220778
VS_CANDIDATE_0202,Fluoronaphthalenol_Core,305.57,3.78,73.28,96.05,5.08,-1.0402727272727272,-0.3348571428571428,-0.6316666666666667,0.4833333333333334,-14.40350744155844
VS_CANDIDATE_0230,Fluoronaphthalenol_Core,318.1,5.91,98.92,89.2,5.12,-0.9263636363636362,0.39771428571428574,-0.8599999999999999,0.5166666666666668,-14.402808207792209
VS_CANDIDATE_0074,Indole_Carboxamide,276.27,4.3,95.97,87.26,4.23,-1.3066363636363638,0.3134285714285714,-0.9246666666666665,-0.22499999999999964,-14.391753506493506
VS_CANDIDATE_0242,Fluoronaphthalenol_Core,304.72,4.0,92.81,93.41,3.11,-1.0479999999999998,0.2231428571428572,-0.7196666666666668,-1.1583333333333334,-14.390352714285713
VS_CANDIDATE_0070,Indole_Carboxamide,304.42,3.72,88.81,92.6,3.98,-1.0507272727272725,0.10885714285714292,-0.7466666666666668,-0.43333333333333335,-14.384459558441558
VS_CANDIDATE_0003,Quinazoline_Core,381.94,2.4,49.42,112.44,4.1,-0.34600000000000003,-1.0165714285714285,-0.08533333333333341,-0.33333333333333365,-14.380979142857143
VS_CANDIDATE_0100,Indole_Carboxamide,320.12,3.19,69.78,94.94,6.4,-0.9079999999999999,-0.43485714285714283,-0.6686666666666667,1.5833333333333337,-14.379115714285714
VS_CANDIDATE_0027,Quinazoline_Core,262.68,5.51,110.84,81.21,3.86,-1.4301818181818182,0.7382857142857144,-1.1263333333333336,-0.5333333333333334,-14.371979246753247
VS_CANDIDATE_0350,Benzimidazole_Heterocycle,267.23,2.24,89.73,89.16,3.4,-1.3888181818181817,0.13514285714285726,-0.8613333333333334,-0.9166666666666667,-14.370296896103897
VS_CANDIDATE_0229,Fluoronaphthalenol_Core,263.28,5.67,97.67,79.92,6.25,-1.424727272727273,0.36200000000000004,-1.1693333333333333,1.4583333333333335,-14.358526272727273
VS_CANDIDATE_0310,Benzimidazole_Heterocycle,297.09,3.18,97.67,84.45,5.66,-1.1173636363636366,0.36200000000000004,-1.0183333333333333,0.9666666666666668,-14.355014636363634
VS_CANDIDATE_0004,Quinazoline_Core,346.16,5.12,61.79,102.21,4.87,-0.671272727272727,-0.6631428571428571,-0.42633333333333356,0.30833333333333346,-14.352518012987012
VS_CANDIDATE_0231,Fluoronaphthalenol_Core,364.97,6.75,72.83,104.18,2.96,-0.500272727272727,-0.34771428571428575,-0.3606666666666664,-1.2833333333333334,-14.341235155844156
VS_CANDIDATE_0306,Benzimidazole_Heterocycle,341.81,4.46,75.52,99.97,3.44,-0.7108181818181818,-0.27085714285714296,-0.501,-0.8833333333333334,-14.340872896103896
VS_CANDIDATE_0236,Fluoronaphthalenol_Core,383.58,6.01,83.02,102.76,3.01,-0.3310909090909092,-0.05657142857142868,-0.4079999999999998,-1.241666666666667,-14.340513051948053
VS_CANDIDATE_0057,Indole_Carboxamide,259.42,2.68,103.31,78.32,5.5,-1.4598181818181817,0.5231428571428572,-1.2226666666666668,0.8333333333333334,-14.333309896103895
VS_CANDIDATE_0179,Tetrahydronaphthyridine,339.9,2.19,79.0,97.01,4.02,-0.7281818181818184,-0.17142857142857143,-0.5996666666666665,-0.40000000000000036,-14.328728675324676
VS_CANDIDATE_0135,Triazine_Nanosheet_Binder,310.98,2.52,99.62,82.81,6.33,-0.9910909090909089,0.41771428571428587,-1.073,1.5250000000000001,-14.32803448051948
VS_CANDIDATE_0078,Indole_Carboxamide,257.49,5.83,89.24,81.56,5.78,-1.4773636363636362,0.121142857142857,-1.1146666666666667,1.0666666666666669,-14.32355035064935
VS_CANDIDATE_0328,Benzimidazole_Heterocycle,335.51,5.4,50.15,101.8,5.74,-0.7680909090909092,-0.9957142857142858,-0.4400000000000001,1.0333333333333337,-14.322917337662336
VS_CANDIDATE_0001,Quinazoline_Core,409.62,4.47,58.73,112.81,2.73,-0.09436363636363632,-0.7505714285714287,-0.07299999999999993,-1.475,-14.32068377922078
VS_CANDIDATE_0340,Benzimidazole_Heterocycle,328.01,4.02,72.39,99.55,2.86,-0.8362727272727274,-0.36028571428571426,-0.5150000000000001,-1.366666666666667,-14.310648298701297
VS_CANDIDATE_0161,Tetrahydronaphthyridine,339.25,5.05,87.69,92.02,4.44,-0.7340909090909091,0.07685714285714279,-0.7660000000000001,-0.04999999999999968,-14.294740194805195
VS_CANDIDATE_0336,Benzimidazole_Heterocycle,323.92,4.74,55.99,98.51,5.17,-0.8734545454545453,-0.8288571428571428,-0.5496666666666665,0.5583333333333333,-14.28584125974026
VS_CANDIDATE_0216,Fluoronaphthalenol_Core,299.96,4.71,58.39,96.48,4.54,-1.0912727272727274,-0.7602857142857142,-0.6173333333333332,0.03333333333333337,-14.2823452987013
VS_CANDIDATE_0344,Benzimidazole_Heterocycle,312.56,3.37,97.46,85.39,4.22,-0.9767272727272727,0.3559999999999998,-0.987,-0.23333333333333356,-14.261541272727273
VS_CANDIDATE_0247,Fluoronaphthalenol_Core,371.93,6.25,53.69,102.62,5.35,-0.43699999999999994,-0.8945714285714287,-0.4126666666666665,0.708333333333333,-14.257027142857142
VS_CANDIDATE_0308,Benzimidazole_Heterocycle,380.23,3.18,66.85,103.52,3.26,-0.3615454545454544,-0.5185714285714287,-0.3826666666666668,-1.0333333333333337,-14.253185597402597
VS_CANDIDATE_0207,Fluoronaphthalenol_Core,386.56,3.98,34.0,109.64,5.51,-0.304,-1.457142857142857,-0.17866666666666664,0.8416666666666666,-14.249435285714284
VS_CANDIDATE_0318,Benzimidazole_Heterocycle,233.87,2.38,85.36,76.95,5.63,-1.692090909090909,0.01028571428571427,-1.2683333333333333,0.9416666666666667,-14.228960337662338
VS_CANDIDATE_0059,Indole_Carboxamide,303.94,5.49,107.88,81.04,3.57,-1.055090909090909,0.6537142857142856,-1.132,-0.7750000000000001,-14.22202448051948
VS_CANDIDATE_0130,Triazine_Nanosheet_Binder,295.42,2.67,75.36,87.31,4.82,-1.1325454545454543,-0.27542857142857147,-0.9229999999999999,0.26666666666666694,-14.21068031168831
VS_CANDIDATE_0218,Fluoronaphthalenol_Core,372.86,3.62,34.33,106.09,5.64,-0.4285454545454544,-1.4477142857142857,-0.2969999999999999,0.9499999999999997,-14.204206883116882
VS_CANDIDATE_0334,Benzimidazole_Heterocycle,314.75,4.31,43.8,95.58,6.42,-0.9568181818181818,-1.1771428571428573,-0.6473333333333334,1.6,-14.203979467532466
VS_CANDIDATE_0219,Fluoronaphthalenol_Core,377.23,4.89,40.55,107.19,4.24,-0.3888181818181817,-1.27,-0.2603333333333334,-0.2166666666666665,-14.196729181818183
